question_id,source_id,exam,state,year,stage,paper,question_number,question_text,marks,marks_basis,paper_scope,subject,topic,subtopic,difficulty,difficulty_basis,static_current,static_current_basis,national_state_scope,national_state_basis,repeated_concept,repeated_concept_count,repeated_concept_group,matched_keyword,classification_method,classification_confidence,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags
q_3be876e9f12ee9b8,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,70,gyMr - I H$mo gyMr - II go gw_o{bV H$a| VWm gy{M`m| Ho$ ZrMo {XE JE Hy$Q>> H$m Cn`moJ H$aHo$ ghr CÎma MwZ| & gyMr -I gyMr -II a.Zm°W©H$moQ>-Q´>odo{bZ1.ñWm`r {g{db godm [anmoQ>© [anmoQ>© H$m g§JR>Z b.no§S>bQ>Z 2.`mo½`Vm àUmbr H$m A{Y{Z`_ n[aM` c.hÿda Am`moJ H$s3.{g{db godm narjm [anmoQ>© [anmoQ>© gwYma d.gVre M§Ð 4.{g{db godH$m| H$s g{_{V H$s [anmoQ>© g{_{V H$s [anmoQ>©amOZr{VH$ J{V{d{Y`m± Hy$Q> : a b c d (A) 1 4 2 3 (B) 1 4 3 2 (C) 1 2 4 3 (D) 2 3 4 1,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_baf6327e6123cdc3,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,71,"gyMr – I H$mo gyMr – II go gw_o{bV H$s{OE Am¡a gy{M`m| Ho$ ZrMo {XE JE Hy$Q> H$m à`moJ H$a ghr CÎma Mw{ZE & gyMr – IgyMr gyMr – IIgyMr a.AmkmH$m[aVm Am¡a 1.h~©Q>© gmB_Z ñdrH¥${V Ho$ ~rM A§Va b.""Am{W©H$ ì`pŠV' Am¡a 2.MoñQ>a ~Zm©S>© ""àemg{ZH$ ì`pŠV' Ho$ ~rM A§Va c.""H$[aí_mB©', ""nma§n[aH$' 3.E\$. S>ãë`y. Q>oba Am¡a ""H$mZyZr-VH©$g§JV àm{YH$aU' Ho$ ~rM A§Va d.""{gÕm§Vm|' Am¡a ""à~§YZ 4._¡Šg do~a Ho$ `m§{ÌH$s' Ho$ ~rM A§Va Hy$Q> : a b c d (A) 1 3 2 4 (B) 2 1 4 3 (C) 1 3 4 2 (D) 2 3 4 1 02/GO/CC/M-2025 – 25/I -34- 72.",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.64,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_89c0fe9be03a2da3,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,1,To simplify procedures,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_5fa1d975727bcd91,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,3,To improve organisation,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_a92dee25f797350c,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,4,"To speed operations Code : (A) 1, 3 and 4 (B) 1, 2, 3 and 4 (C) 2, 3, 4 (D) 1, 2 and 4",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_bd5ae7b5b24031b8,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,73,L ocal government is concerned with (A) Developmental functions only (B) Functions which are delegated to it by the Centre only (C) Management of affairs of the people of local areas (D) Both (A) and (C),,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,which,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_185f8300925dff43,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,74,What are methods of supervision ?,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_191e7b3d1ccf8905,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,1,Prior approval of individual project.,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_a36a1dd3bd75752c,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,2,Promulgation of service standard.,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_3c81964ad690425b,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,3,Budgetary limitation upon the magnitude of operations.,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,current_affairs,keyword,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.65,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_2dc93716c5d227d5,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,4,"Approval of key-subordinate personnel. Code : (A) 1, 2, 3 and 4 (B) 1, 2 and 3 (C) 1 and 2 (D) None of these",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_543b4d15835975a9,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,75,Theory Y organisations do not apply not which one of the following features ? (A) L ow productivity (B) Team goals are parallel to organisational goals (C) Work is inherently satisfying (D) Cohesive work teams,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,which,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_77f98e1815411a98,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,76,of the past stating a current plan and time in future.” ? (A) L . D. White (B) C. I. Barnard (C) G. R. Terry (D) Marshall Dimock,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,current_affairs,keyword,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.65,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_3d5060ca56c4d2c1,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,77,Who wrote the book The Human side of the Enterprise ? (A) Herbert Simon (B) Chris Argyris (C) Douglas McGregor (D) Chester I. Barnard 02/GO/CC/M-2025 – 25/I -35- [ P.T.O.,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,who,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.64,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_f3fe68d7deb7f925,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,72,Amo Am¡a E_ Am°{\$g H$m CÔoí` h¡ : 1. à{H«$`mAm| H$mo gab ~ZmZm,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_b4dcdcc9622542d0,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,3,g§JR>Z _| gwYma H$aZm,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_44b2a786716b2585,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,4,"g§MmbZ _| VoOr bmZm Hy$Q> : (A) 1, 3 Am¡a 4 (B) 1, 2, 3 Am¡a 4 (C) 2, 3, 4 (D) 1, 2 Am¡a 4 73. ñWmZr` gaH$ma H$m g§~§Y h¡ (A) Ho$db {dH$mg g§~§Yr H$m`© (B) Ho$db H|$Ð Ûmam Cgo gm¢no JE H$m`© (C) ñWmZr` joÌm| Ho$ bmoJm| Ho$ _m_bm| H$m à~§YZ (D) (A) Am¡a (C) XmoZm|",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.622,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_762326ed2e1a0871,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,74,n`©dojU Ho$ VarHo$ Š`m h¢ ? 1. ì`pŠVJV n[a`moOZm H$s nyd© ñdrH¥${V,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_8141c4603ed06071,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,3,"g§MmbZ Ho$ n[a_mU na ~OQ>r` gr_m 4. à_wI AYrZñW H${_©`m| H$s ñdrH¥${V Hy$Q> : (A) 1, 2, 3 Am¡a 4 (B) 1, 2 Am¡a 3 (C) 1 Am¡a 2 (D) BZ_| go H$moB© Zht 75. {gÕm§V {{ Y g§JR>Z {ZåZ{b{IV _| go H$m¡Z-gr {deofVm bmJy Zht H$aVo h¢ ? (A) H$_ CËnmXH$Vm (B) Q>r_ Ho$ bú` g§JR>ZmË_H$ bú`m| Ho$ g_mZm§Va h¢ (C) H$m`© ñdm^m{dH$ ê$n go g§VmofOZH$ h¡ (D) EH$OwQ> H$m`© Xb 76. {H$gZo H$hm, """"~OQ> EH$ {dÎmr` `moOZm h¡ Omo AVrV Ho$ {dÎmr` AZw^d H$mo gmam§{eV H$aVr h¡, dV©_mZ `moOZm ~VmVr h¡ Am¡a ^{dî` _| EH$ {Z{X©îQ> Ad{Y Ho$ {bE Bgo noe H$aVr h¡ &'' ? (A) Eb. S>r. ìhmBQ>> (B) gr. AmB©. ~Zm©S>© (C) Or. Ama. Q>oar (D) _me©b {S>_m°H$",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_b37ccf0b0ab6597f,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,77,X h²`y_Z gmBS> Am°µ\$ X E§Q>aàmBO Zm_H$ nwñVH$ {H$gZo {bIr h¡ ? (A) h~©Q>© gmB_Z (B) {H«$g Am{J©[ag (C) S>Jbg _¡H$J«oJa (D) MoñQ>a AmB©. ~Zm©S>© 02/GO/CC/M-2025 – 25/I -36-,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.61,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_1c9273baf47ac6a8,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,78,The Government of India Audit and Accounts Order was passed in the year (A) 1935 (B) 1952 (C) 1937 (D) 1936,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,national,india,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.66,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_907825da02aed434,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,79,"Consider the following statements. Assertion (A) : Elton May’s recommendations are immensely useful not only in the industrial sector but also in the administrative system of a state. Reason (R) : Human beings in all kinds of organisations have some common social needs, feelings, attitudes and desires of these statements. (A) Both (A) and (R) are true and (R) is the correct explanation of (A) (B) (A) is false but (R) is true (C) (A) is true but (R) is false (D) Both (A) and (R) are true but (R) is not the correct explanation of (A)",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,86,polity and governance::public administration::rti,rti,transparent_keyword_rules,0.698,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_3a6f614cfa985d48,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,80,"What is meant by Executive control of Public Administration ? (A) It refers to control over administration through policy-making by the Ministers, by budgetary control and by recruitment by an independent authority (B) It means control over administration by the Chief Executive or the Council of Ministers in a Parliamentary type of Government (C) The Minister incharge of a department controls the administration of the department (D) All of the above",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,long_question,current_affairs,keyword,national,parliament,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.733,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_ac0a6aa1cdb4bf39,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,81,"Regarding the composition of a Municipal Corporation which of the following statements is/are true ? (A) Every Corporation also has a political executive who is known as a Mayor (B) A Municipal Corporation consists of Councilor and Aldermen who exercise deliberative functions (C) The executive functions are performed by a Commissioner who is appointed by the State Government and enjoys independent statutory authority (D) All of the above 02/GO/CC/M-2025 – 25/I -37- [ P.T.O. 78. ^maV gaH$ma boImn[ajm Ed§ boIm AmXoe df© _| nm[aV {H$`m J`m Wm (A) 1935 (B) 1952 (C) 1937 (D) 1936 79. {ZåZ{b{IV H$WZm| na {dMma H$a| & A{^H$WZ (A) : EëQ>Z _o H$s {g\$m[ae| Z Ho$db Am¡Úmo{JH$ joÌ _| ~pëH$ amÁ` H$s àemg{ZH$ ì`dñWm _| ^r ~ohX Cn`moJr h¢ & H$maU (R) : g^r àH$ma Ho$ g§JR>Zm| _| _Zwî`m| H$s Hw$N> gm_mÝ` gm_m{OH$ µOê$aV|, ^mdZmE±, ÑpîQ>H$moU Am¡a BÀN>mE± hmoVr h¢ & (A) (A) Am¡a (R) XmoZm| gË` h¢ Am¡a (R), (A) H$m ghr ñnîQ>rH$aU h¡ (B) (A) AgË` h¡ bo{H$Z (R) gË` h¡ (C) (A) gË` h¡ bo{H$Z (R) AgË` h¡ (D) (A) Am¡a (R) XmoZm| gË` h¢ bo{H$Z (R), (A) H$m ghr ñnîQ>rH$aU Zht h¡",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,who,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,11,polity and governance::public administration::commission,commission,transparent_keyword_rules,0.707,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_f3b9eb3d6dea6823,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,80,"bmoH$ àemgZ Ho$ H$m`©H$mar {Z`§ÌU go Š`m A{^àm` h¡ ? (A) BgH$m VmËn`© _§{Ì`m| Ûmam Zr{V-{Z_m©U, ~OQ>r` {Z`§ÌU Am¡a EH$ ñdV§Ì àm{YH$aU Ûmam ^Vu Ho$ _mÜ`_ go àemgZ na {Z`§ÌU go h¡ (B) BgH$m AW© g§gXr` àH$ma H$s gaH$ma _| _w»` H$m`©H$mar `m _§{Ìn[afX Ûmam àemgZ na {Z`§ÌU h¡ (C) {H$gr {d^mJ H$m à^mar _§Ìr {d^mJ Ho$ àemgZ H$mo {Z`§{ÌV H$aVm h¡ (D) CnamoŠV g^r",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
