question_id,source_id,exam,state,year,stage,paper,question_number,question_text,option_a,option_b,option_c,option_d,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags,notes
q_7a2dc4cce86edbd6,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,75,"Four different schemes at the local village-level development, i.e. [7] अन्तर्राष्ट्रीय मुद्रा कोष Sansad Adarsh Gram Yojana . Gram Yojana (PMAGY}, CM SMART sii : आदर्श Gram Panchayat Yojana (CM-SGY} अलग योजनाओं, जैसे aan सासद आदर्श ग्राम and MLA Adarsh Gram Yojana योजना (SAGY), प्रधानमंत्री आदर्श ग्राम . (AGY) have been integrated under योजना (PMAGY), मुख्यमंत्री स्मार्ट ग्राम पंचायत Gram Yojana किया गया है? [0] Jharkhand Integrated Ajjadi [8] झारखण्ड गहन आदर्श ग्राम योजना Gram ४०] [0] Jharkhand Infrastructure ; 4-A 21 [ P.T.O.","Jharkhand Integrated Adarsh योजना (AGY), को किस योजना में एकीकृत",,,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_3eb6560814780fbe,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,76,"Consider the following regarding 76. अबुआ आवास योजना के संबंध में विचार करें : Abua Awas Yojana : I. It has been started on 15th 1. इसकी शुरुआत 15 अगस्त, 2023 को की August, 2023. गई है। Hl. There is a provision to provide Il. इसमें वैसे लाभार्थियों को आवास देने का who have got houses under the Pradhan Mantri Awas Yojana. के तहत मकान मिला हुआ al above is/are not correct? कु [0] Both I and वा [] [0] 1 और 1 दोनों",Only I 2 (A] केवल 1,Only वा > [8] केवल वा,,Neither I nor II rr [0] न तो 1 और न तो ॥,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_012ff1f4c98cca33,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,77,Which of the following is not an में मुख्यमंत्री [8] Increasing the green area of में environmental balance सतुलन कायम रखना through plantation farmers through plantation on उनकी आय बढ़ाना their land,Plantation for production of silk 7 [A] रेशम उत्पादन हेतु वृक्षारोपण करना,,,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_1498f5383d0e8e7e,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,78,Which of the following districts of अति सर्वाधिक क्षेत्र में है? Jharkhand has the largest area of अति सबन वृक्ष TANT क्षेत्र ह very dense forest? [8] Hazaribagh [0] Gumla [D] Tact +A 22,Chatra,,Latehar [C] लातहार,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_46534e0b10f80862,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,79,"According to India State of Forest 79, “इंडिया Re ऑफ फॉरेस्ट रिपोर्ट 2021' के cover area in Jharkhand? अनुसार, झारखण्ड म॑ बन र्ण ? [8] 23721 sq. kmhs [A] 24710 वर्ग किलोमीटर",24710 sq. kms है,,22708 sq. kms [B] 23721 वर्ग किलोमीटर,20705 sq. kms [0] 22708 वर्ग किलोमीटर,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_7097241b48d86947,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,80,Which Article of Indian [0] 20705 वर्ग किलोमीटर Constitution provides duties of . State Government to protect and संविधान में # CI c) O [8] अनुच्छेद 488) [0] Article 49(A) प्र Th [0] अनुच्छेद 48(C),,,Article 48(C,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_fe42cdb5dd5ae5fc,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,81,"Betla National Park of Jharkhand is spread over sq. kms. [D] अनुच्छेद 49(A) 8] 226 + में {C] 285 [8] 190 $2. What is the major contributing [0] 285 factor for the fast dwindling population of vultures in [D] 305 , Jharkhand? मे Frat ani [A] Rampant use of drug in vultures [0] Water pollution in vulture गिद्धों में 4-8 93 [ P.T.O. biological desert between Giridih क्योंकि [8] the existence of life is not नहीं है possible in this water area x [ए] the colour of water is black in [0] of no water in this water area मे 5",190 a,226,,305,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_16f1fe68fca6fefa,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,84,In which of the following cities of एरोबिक जैव-शौचालय' का उद्घाटन 2018 में Jharkhand was the first ‘aerobic th आ था? biotoilet’ inaugurated in 2018? Ch g [8] Dhanbad ड़ [3] धनबाद [0] Jamshedpur a [C] जमशेदपुर [0] Bokaro & op) बोकारो,Ranchi [] [8] राँची,,,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_d1df8c87d9e39327,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,85,Which of the following factor(s) is/ 85. निम्न में से कौन-सा /से कारक झारखण्ड के जैव- are damaging the biodiversity of bits विविधता ही हैं - industrialisation . decreasing forest [D] उपर्युक्त सभी [0] All of the above संरधि,Reckless urbanisation [A] अंधाधुंध शहरीकरण,,Increasing population and,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_62e872a11fc78b56,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,86,What is meant by ‘protected forest’ है? [8] Permission for all activities गतिविधियों [0] Prohibition on all activities which are not permitted नहीं है 4-A 24 effect of water pollution? है? [A] Lack of rain [»] वर्षा की कमी छ] Abundance of salt in water में >] Lack of oxygen for aquatic life ऑक्सीजन [0] Interruption in water cycle,Prohibition on all activities गतिविधियों,,,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_c11751cb429d5941,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,88,How much incentive amount is 'मुख्यमंत्री जन योजना ' given by the Government to any 88. 'मुख्यमंत्री जन वन ' के तहत कोई लाभुक approved rate for this scheme राशि का 50% पा a approved rate for this scheme राशि का 60% aie [0] 75% of the total cost at the [0] इस योजना हेतु स्वीकृत दर पर कुल लागत approved rate for this scheme राशि का 75% 0 [0] 85% of the total cost at the योजना हेतु स्वीकृत लागत approved rate for this scheme [D] इस तु स्वीकृत दर पर कुल ल,50% of the total cost at the [A] रे DENPT ARS,,,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_a8456e4e1ee6b538,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,89,"Which of the following institutions x . x conducts technical and instructive 89. निम्न में से कौन-सी संस्था, झारखण्ड में बाढ़ v {A] Birsa Agricultural University [A] बिरसा एग्रीकल्चरल यूनिवर्सिटी 2 [8] Indian School of Mines (BI इंडियन स्कूल ऑफ माइन्स [1] [0] Jharkhand Space Application सेंटर objective of disaster response? उद्देश्य नहीं है? [8] Safety and security of human life [8] मानव जीवन की सुरक्षा तथा बचाव accommodation for disaster आवास affected people of infrastructure रखाव 4-A 25 { P.T.O. quake sensitivity, the entire stage भूकम्पीय seismic zone? सकता है? [A] Zone I [A] WHI [8] Zone II [8] ज़ोन I [C] Zone IV {C] ज़ोन IV [0] Zone II and II [0] ज़ोन वा एवं वा",Vulnerability assessment [A] सुभेद्यता आकलन,,Indian Institute of Management इंडियन इंस्टीट्यूट 1 मैनेजमेंट ह,Restoration and maintenance [D] आधारभूत सरचना की पुनर्स्थापना ने रख-,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_09ee3a57bac983a3,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,92,"Which of the following tropical 92. निम्न में से कौन-सा उष्णकटिबंधीय चक्रवात, cyclones affected Jharkhand along में राज्यों with the eastern-coastal States in मई, 2021 पूर्वी तटीय के साथ झारखण्ड [8] Bulbul [8] qaqa most drought prone district of h जिला है? [A] Ranchi q [A] राँची [8] Dumka 4 [8] दुमका [0] Hazaribagh हु [20] हजारीबाग [0] Palamu [0] पलामू a x Jharkhand? [A] Dance [8] Marriage [0] गीत [C} Song . [0] Tabla [D] तबला",Fani [A] फनी,,,Hudhud i ee [0] हुदहुद,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_87b4da5cd9de03d0,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,95,"Which district of Jharkhand was 95. झारखण्ड का कौन-सा जिला, face आन्दोलन the main center of Birsa Movement? का मुख्य केन्द्र था? [8] Palamu [B] पलामू [0] Gumla [D] गुमला 4+-A 26 Tilaiya Hydroelectric Project के है [A] Bokaro river [A] बोकारो नदी [8] Konar river [8] कोनार नदी [ए] Swarnarekha river IC] स्वर्णरेखा नदी [0] बराकर adi ।॒ 97. Which of the following pairs is not x नदियों correct regarding the rivers flowing 97. झारखण्ड में बहने वाली नदियों और उनके उद्गम दे origin? [5] Swarnarekha River — Tikratoli [A] स्व रिखा नदी -- टिकराटोली [8] Barakar River -- North Chhota [8] बराकर नदी — उत्तरी छोटानागपुर [0] South Koel River — Chhota -",Khunti [A] खूंटी,,Ranchi [0] tat,Barakar river a,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_eef365453eea20ba,src_ac2eb58d715d13a8,JPSC,Jharkhand,2023,Preliminary,General Studies Paper-II,98,In which year did Jatra Tana Bhagat शुरुआत की थी? start the Shuddhi Movement? [A] 1914 [8] 1915 [0] 1916,1914 [8] 1915,,1916 [D] 1917,,"CIVIL SERVICES PT EXAM-2023, ADVT. NO. 01/2024 - General Studies Paper-II",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=11&subject=General Studies Paper-II.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_ac2eb58d715d13a8_civil-services-pt-exam-2023-advt-no-01-2024-general-studies-paper-ii.pdf,extracted,ocr_recovered,prelim_candidate_selected,
q_f80fc079130aed8b,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,1,"Write short notes on the following : (a) Government of India Act, 1858 8 (b) Birsa Munda Movement 8 (c) Indigo Revolt 8 (d) Patna Kalam Painting 7 (e) Development of Caves in Eastern India in Ancient Time 7",,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_8717d506025dd073,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,2,(a) Discuss the factors for the emergence of Indian National Movement. How it gave direction to the freedom struggle? 38 (b) Discuss the growth of colonial technical education in Bihar under various schemes of British rule. Critically analyse its impact. : 38,,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_bec44ca4d165eb39,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,3,(a) Analyse the development of temples in North India in ancient time. 38 (b) Describe Rabindranath Tagore’s ideas of society and culture. 38 /2 ( Turn Over ) Section—Il,,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_577dd0b5e2019866,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,4,Write short notes on the following : (a) Where was the 18th National Scouts and Guides Jamboree organized? Describe its objectives. 8 (b) Explain the mandate of United Nations Public Administration Network in managing the peace and strong institutions under Sustainable Development Goal-16. 8 (c) Discuss the right-based e-service delivery scenario of Bihar. 8 (d) Describe the efforts made in the field of solar power generation in the State of Bihar. 7 (e) Critically examine the features of self-reliance Bihar Saat Nischay-2 : (2020-2025) programme of good governance. 7,,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_946c66838c5f3360,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,5,"(a) What are the draft regulations announced recently by the University Grants Commission to open the door for foreign universities to set up campuses in India? What prospects do you visualize about their impact on higher education in India? Do you think it will be a game-changer? Give arguments in support of your answer. 38 (b) In the wake of its criticism by the Vice-President of India recently, critically examine the doctrine of basic structure given by the Supreme Court of India half a century ago. Do you think this debate will prove to be a point of clash between the executive and the judiciary in near future? Give arguments. 38 03/FH/CC/M-2023-02/2 (2) ( Continued )",,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_c7b777f103fd31a8,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,6,"(a) Do you think India must reclaim the leadership of the developing world through its ambition to steer the G-20 Summit in Delhi to success later this year, despite India’s own enduring developmental challenges? Do you think India faces the real difficulty of uniting the Global South in pursuit of common goals? Write your answer with convincing arguments. 38 (b) Evaluate the role of United Nations in access and resource management about support of Syria and Turkey earthquake disaster. 38 Section—Ill wus—II]",,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_7083121086ae6438,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,8,"The Bar Graph given below shows the sales of books (in thousand numbers) from six branches of a publishing company during two consecutive years 2000 d 2001. Sales of Books (in thousand numbers) from Six Branches—B1, B2, B3, B4, B5 - and B6 of a publishing company in 2000 and 2001 are following : 120 110 105 ie F 100 i 5 EE 95 95 Bl B2 B3 B4 85 86 Branches 2000 £32001 110 105 10 100 i 95 f:: 95 95 0 स्टार 85 eee ~ 80 F:: / = y ae u 80 : ५ : हु 5 2५ छा B2 B3 B4 85 86 शाखाओं 2000 £32001 (a) What is the ratio of the total sales of Branch B2 for both years to the total sales of Branch B4 for both years? 6 03/FH/CC/M-2023-02/2 (6) ( Continued ) (b) Total sales of Branch B6 for both the years are what percent of the total sales of Branch B3 for both the years? 8 (c) What percent of the average sales of branches 31, 82 and 83 in 2001 is the average sales of branches 31, 83 and 86 in 2000? 8 (d) What are the average sales of all the branches (in thousand numbers) for the ह year 2000? 8 (e) Atotal sale of branches 31, B3 and B5 together for both the years (in thousand numbers) is what? 6 The following pie-chart shows the percentage distribution of the total expenditure incurred by a company in different expense sections during 2015. Study the pie-chart and answer the questions given below : Percentage distribution of total expenditure of a company Infr = Infrastructure Tra = Transport Adv 15% Adv = Advertisement Tax = Taxes Tax 10% R&D = Research and Development ge at Sal = Salary 20% Int = Interest on Loans 03/FH/CC/M-2023-02/2 (7) ( Turn Over ) Adv Tra = परिवहन 15% Tax 10% Tax = कार",,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_3d5dcc2ac46aa26a,src_ace33aa148bdd13b,BPSC,Bihar,2022,Mains,General Studies-I,5,"Sal = WK (a) How much times the total expenditure of the company is of expenditure of research and development? z (9) If expenditure on transport is हैं crores, then what will be the difference between the expenditures on salary and advertisement? 7 (c) What is the ratio of the total expenditure of taxes and interest on loans and total expenditure on infrastructure and transport? ‘| (d) If expenditure on interest on loan is एैं 2:60 crores, then what will be the total expenditure on advertisement, taxes and salary? 7 (e) How much times the difference of expenditure on interest on loans and the expenditure on advertisement is of the expenditure on advertisement? 8 kkk 03/FH/CC/M-2023-02/2 (8) MT23—3720",,,,,68th Combined Competitive Examination - 68th Combined Main (Written) Competitive Examination (Compulsory Subjects) - General Studies-I,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-I-1.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ace33aa148bdd13b_68th-combined-competitive-examination-68th-combined-main-written-competitive-examination-compulsory-subjects-general-stu.pdf,extracted,ocr_recovered,,
q_2a56eef45f2f589c,src_ad06c3f45b09b69d,BPSC,Bihar,2025,Preliminary,General Studies,1,"Inthe following question, out of four words 5. Writing in Alphabetical order, which name of given below, three are alike in some manner - the following will appear in the last? and fourth word is different, Find the different (A) Mahinder one. a 2 ees Mohinder (8) TELESCOPE=== (©) Mohender oe, Mahendra (0 STETHOSCORE 2 ©) enera eee 6. Nitin is 7 ranks ahead of J oginder ina class a 5 of 39. If Joginder’s rank is 17“ from the last,",MICROSCOPE=é ®),,,PERISCOPE है है 2,71st Combined Competitive Examination - Integrated 71st Combined (Preliminary) - General Studies,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-4.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ad06c3f45b09b69d_71st-combined-competitive-examination-integrated-71st-combined-preliminary-general-studies.pdf,extracted,ocr_recovered,prelim_candidate_selected,LOW_YIELD: 71 questions detected vs expected ~150 for BPSC Preliminary
q_545c4a14e5d687cc,src_ad06c3f45b09b69d,BPSC,Bihar,2025,Preliminary,General Studies,2,"SPRINGis written ift,a @éde as UNUFRC. What is Nitin’s rank from the beginning? How will the word MOBILE be mentioned A) 170 | | in that code language? (A) (8) OMPGNC #23 (०2 188 = 7. If+ means x, x means —, + means + and ae की —means +, then 175 -- 25+5+20x3+10",OMEFPA (B) 15:,,MPQSUL === (D) 168,,71st Combined Competitive Examination - Integrated 71st Combined (Preliminary) - General Studies,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-4.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ad06c3f45b09b69d_71st-combined-competitive-examination-integrated-71st-combined-preliminary-general-studies.pdf,extracted,ocr_recovered,prelim_candidate_selected,LOW_YIELD: 71 questions detected vs expected ~150 for BPSC Preliminary
q_29c4d1bba2c82d54,src_ad06c3f45b09b69d,BPSC,Bihar,2025,Preliminary,General Studies,3,"Mukesh said to his fristid=“Rita is the mother equals to: of my son’s wife’s daughter’ *, Howis Mukesh related to Rita? 3S . (A) 77 goodie 8. Rahul is3 times as old as Seema. Laxmi was",Father % चल (B) 87 |,Son-in-law (C) 140,Son (D) 70,Father-in-law 223,71st Combined Competitive Examination - Integrated 71st Combined (Preliminary) - General Studies,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-4.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ad06c3f45b09b69d_71st-combined-competitive-examination-integrated-71st-combined-preliminary-general-studies.pdf,extracted,ocr_recovered,prelim_candidate_selected,LOW_YIELD: 71 questions detected vs expected ~150 for BPSC Preliminary
q_ec24dee0c9732577,src_ad06c3f45b09b69d,BPSC,Bihar,2025,Preliminary,General Studies,9,Find the missing number from the given 13. Which Indian languages are accorded the alternatives: status of Classical Language? 28/20 77 | (A) Telugu ule [BD © १८० 45 | 25 | 9. (C) Bengali (0) 25 a: sanctuary Site as an Important Bird and हि Biodiversity Area (IBA)?,30 (D) More than one of the above,35 Sad ही,20 =F # 14. Which organisation recognized the Nagi bird,,71st Combined Competitive Examination - Integrated 71st Combined (Preliminary) - General Studies,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-4.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ad06c3f45b09b69d_71st-combined-competitive-examination-integrated-71st-combined-preliminary-general-studies.pdf,extracted,ocr_recovered,prelim_candidate_selected,LOW_YIELD: 71 questions detected vs expected ~150 for BPSC Preliminary
q_046fc9ab46b87679,src_ad06c3f45b09b69d,BPSC,Bihar,2025,Preliminary,General Studies,10,"RAIN is written in a code as 8$%6 and (A) UNESCO MORE is mentioned as 7#8@. How will (B) World Wildlife Fund REMAIN be mentioned in code language? (C) BirdLife Intemational % =e आम, (3) W7I@WGF wesmfien | Saad 15. Where was the National Panchayati Raj Day g 23 2025 event organised? = मु (A) Patna",@886%7 का की (D) More than one of the above,,86@$#7 _s.,8@7$%6 _-=. .,71st Combined Competitive Examination - Integrated 71st Combined (Preliminary) - General Studies,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/General-Studies-4.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_ad06c3f45b09b69d_71st-combined-competitive-examination-integrated-71st-combined-preliminary-general-studies.pdf,extracted,ocr_recovered,prelim_candidate_selected,LOW_YIELD: 71 questions detected vs expected ~150 for BPSC Preliminary
